id,datetime_AEST,datetime_local,location_id,location_name,BSP,DBT,NO2,O3,PM10,Sigma05,SWS,VWD,VWS
3865,2022-06-11 00:00:00,2022-06-11 00:00:00,10022,Dandenong,13.706,8.644,4.958,22.905,10.142,13.164,2.107,287.858,2.026
3866,2022-06-11 01:00:00,2022-06-11 01:00:00,10022,Dandenong,,8.437,,,11.406,13.504,2.568,279.874,2.462
3867,2022-06-11 02:00:00,2022-06-11 02:00:00,10022,Dandenong,12.8,8.292,2.99,23.95,10.479,13.499,2.349,283.763,2.266
3868,2022-06-11 03:00:00,2022-06-11 03:00:00,10022,Dandenong,12.061,8.554,3.15,25.36,10.18,14.473,2.394,275.681,2.285
3869,2022-06-11 04:00:00,2022-06-11 04:00:00,10022,Dandenong,12.189,9.069,3.322,24.758,12.168,14.905,2.45,284.065,2.368
3870,2022-06-11 05:00:00,2022-06-11 05:00:00,10022,Dandenong,14.299,9.335,5.115,21.685,15.282,13.874,2.961,287.569,2.857
3871,2022-06-11 06:00:00,2022-06-11 06:00:00,10022,Dandenong,15.318,9.741,4.212,24.533,17.801,14.603,3.451,275.596,3.343
3872,2022-06-11 07:00:00,2022-06-11 07:00:00,10022,Dandenong,15.018,9.855,4.095,25.254,17.318,14.18,4.637,281.221,4.505
3873,2022-06-11 08:00:00,2022-06-11 08:00:00,10022,Dandenong,15.677,10.015,4.173,25.505,18.116,13.916,5.079,279.448,4.94
3874,2022-06-11 09:00:00,2022-06-11 09:00:00,10022,Dandenong,16.278,10.472,4.273,25.361,18.873,14.339,5.218,279.621,5.059
3875,2022-06-11 10:00:00,2022-06-11 10:00:00,10022,Dandenong,17.81,10.802,4.727,25.256,20.148,14.383,5.491,285.627,5.327
3876,2022-06-11 11:00:00,2022-06-11 11:00:00,10022,Dandenong,18.302,11.302,4.256,25.961,19.461,14.107,5.887,280.289,5.708
3877,2022-06-11 12:00:00,2022-06-11 12:00:00,10022,Dandenong,18.143,11.784,3.751,26.668,19.648,14.568,5.778,275.381,5.59
3878,2022-06-11 13:00:00,2022-06-11 13:00:00,10022,Dandenong,18.415,12.136,3.817,25.963,18.41,13.668,5.731,275.878,5.572
3879,2022-06-11 14:00:00,2022-06-11 14:00:00,10022,Dandenong,18.104,12.313,4.045,25.404,18.708,14.48,4.538,275.535,4.395
3880,2022-06-11 15:00:00,2022-06-11 15:00:00,10022,Dandenong,15.939,12.247,3.907,26.466,15.849,14.088,5.276,275.592,5.124
3881,2022-06-11 16:00:00,2022-06-11 16:00:00,10022,Dandenong,15.292,11.925,4.292,25.582,16.759,14.3,5.278,276.76,5.116
3882,2022-06-11 17:00:00,2022-06-11 17:00:00,10022,Dandenong,13.344,11.336,4.314,25.78,14.95,13.31,5.645,277.585,5.482
3883,2022-06-11 18:00:00,2022-06-11 18:00:00,10022,Dandenong,15.185,10.882,5.488,23.601,13.548,13.499,5.42,285.919,5.275
3884,2022-06-11 19:00:00,2022-06-11 19:00:00,10022,Dandenong,12.656,10.796,4.831,24.079,11.754,13.913,5.73,284.333,5.571
3885,2022-06-11 20:00:00,2022-06-11 20:00:00,10022,Dandenong,10.719,10.382,3.528,24.837,11.188,13.038,5.562,282.586,5.426
3886,2022-06-11 21:00:00,2022-06-11 21:00:00,10022,Dandenong,9.8,10.339,3.756,23.877,9.792,13.795,5.006,282.529,4.866
3887,2022-06-11 22:00:00,2022-06-11 22:00:00,10022,Dandenong,8.027,10.32,3.726,24.253,7.54,13.423,5.215,284.483,5.083
3888,2022-06-11 23:00:00,2022-06-11 23:00:00,10022,Dandenong,7.61,10.451,2.6,26.059,7.249,14.175,5.207,277.595,5.051
3889,2022-06-12 00:00:00,2022-06-12 00:00:00,10022,Dandenong,7.967,10.472,2.269,26.642,8.854,14.104,5.429,275.763,5.275
3890,2022-06-12 01:00:00,2022-06-12 01:00:00,10022,Dandenong,,10.452,,,9.08,13.771,5.126,277.309,4.979
3891,2022-06-12 02:00:00,2022-06-12 02:00:00,10022,Dandenong,7.636,10.089,1.465,26.209,10.476,14.162,4.723,277.421,4.584
3892,2022-06-12 03:00:00,2022-06-12 03:00:00,10022,Dandenong,7.688,9.637,1.818,25.74,8.853,14.623,4.701,273.61,4.55
3893,2022-06-12 04:00:00,2022-06-12 04:00:00,10022,Dandenong,7.526,9.563,1.795,25.471,8.022,14.989,4.466,274.956,4.317
3894,2022-06-12 05:00:00,2022-06-12 05:00:00,10022,Dandenong,7.164,9.641,2.137,24.538,7.722,14.842,3.961,275.447,3.823
3895,2022-06-12 06:00:00,2022-06-12 06:00:00,10022,Dandenong,6.823,9.7,2.61,24.24,8.179,14.308,3.996,274.722,3.859
3896,2022-06-12 07:00:00,2022-06-12 07:00:00,10022,Dandenong,7.317,9.813,2.927,24.4,8.642,13.873,4.025,265.065,3.894
3897,2022-06-12 08:00:00,2022-06-12 08:00:00,10022,Dandenong,8.041,9.888,3.5,23.776,9.352,15.031,3.17,256.61,3.043
3898,2022-06-12 09:00:00,2022-06-12 09:00:00,10022,Dandenong,8.599,10.085,3.936,23.78,8.172,14.666,3.496,251.362,3.34
3899,2022-06-12 10:00:00,2022-06-12 10:00:00,10022,Dandenong,8.458,10.577,3.75,24.25,8.982,14.118,3.798,253.016,3.613
3900,2022-06-12 11:00:00,2022-06-12 11:00:00,10022,Dandenong,10.201,11.1,3.82,25.923,9.823,13.655,3.425,253.783,3.283
3901,2022-06-12 12:00:00,2022-06-12 12:00:00,10022,Dandenong,9.786,12.051,3.507,25.965,8.012,13.846,4.36,252.386,4.098
3902,2022-06-12 13:00:00,2022-06-12 13:00:00,10022,Dandenong,10.461,12.532,3.461,27.789,13.955,12.966,5.197,234.228,5.047
3903,2022-06-12 14:00:00,2022-06-12 14:00:00,10022,Dandenong,10.562,12.861,3.158,27.737,13.619,13.153,5.376,236.434,5.229
3904,2022-06-12 15:00:00,2022-06-12 15:00:00,10022,Dandenong,10.591,12.355,4.106,26.621,14.355,12.696,5.007,229.745,4.879
3905,2022-06-12 16:00:00,2022-06-12 16:00:00,10022,Dandenong,10.088,11.785,4.084,26.126,13.508,12.913,4.206,228.072,4.077
3906,2022-06-12 17:00:00,2022-06-12 17:00:00,10022,Dandenong,8.67,10.949,4.319,25.412,12.059,13.78,3.153,223.24,3.023
3907,2022-06-12 18:00:00,2022-06-12 18:00:00,10022,Dandenong,8.327,10.469,5.075,23.911,10.661,13.928,2.405,220.633,2.323
3908,2022-06-12 19:00:00,2022-06-12 19:00:00,10022,Dandenong,11.424,10.33,5.274,23.021,10.305,15.863,1.757,196.432,1.677
3909,2022-06-12 20:00:00,2022-06-12 20:00:00,10022,Dandenong,17.245,10.239,8.531,17.698,11.765,17.34,1.05,242.271,0.9
3910,2022-06-12 21:00:00,2022-06-12 21:00:00,10022,Dandenong,12.64,9.894,5.279,22.015,9.555,15.172,1.501,208.218,1.447
3911,2022-06-12 22:00:00,2022-06-12 22:00:00,10022,Dandenong,14.194,9.468,6.61,18.105,10.283,11.653,0.929,282.318,0.781
3912,2022-06-12 23:00:00,2022-06-12 23:00:00,10022,Dandenong,18.481,9.169,14.823,9.168,11.101,10.346,0.844,344.034,0.714
3913,2022-06-13 00:00:00,2022-06-13 00:00:00,10022,Dandenong,20.69,9.216,16.559,6.526,11.453,13.167,0.928,314.574,0.867
3914,2022-06-13 01:00:00,2022-06-13 01:00:00,10022,Dandenong,,9.2,,,10.041,14.194,1.143,277.268,1.074
3915,2022-06-13 02:00:00,2022-06-13 02:00:00,10022,Dandenong,8.521,9.466,5.636,19.613,9.686,17.105,1.415,285.928,1.322
3916,2022-06-13 03:00:00,2022-06-13 03:00:00,10022,Dandenong,6.536,9.521,4.658,22.644,8.186,13.076,2.067,280.849,2.001
3917,2022-06-13 04:00:00,2022-06-13 04:00:00,10022,Dandenong,5.393,9.354,3.486,22.2,5.797,13.405,1.501,293.027,1.441
3918,2022-06-13 05:00:00,2022-06-13 05:00:00,10022,Dandenong,5.352,9.184,9.066,14.987,6.544,12.408,1.69,296.803,1.638
3919,2022-06-13 06:00:00,2022-06-13 06:00:00,10022,Dandenong,11.004,9.059,8.946,13.621,7.797,14.339,1.631,291.114,1.575
3920,2022-06-13 07:00:00,2022-06-13 07:00:00,10022,Dandenong,15.924,8.96,9.922,12.887,9.266,13.512,1.54,302.856,1.487
3921,2022-06-13 08:00:00,2022-06-13 08:00:00,10022,Dandenong,16.579,9.281,9.591,14.582,9.533,15.582,1.55,298.618,1.47
3922,2022-06-13 09:00:00,2022-06-13 09:00:00,10022,Dandenong,15.321,9.786,6.739,18.342,8.466,17.247,1.567,307.397,1.464
3923,2022-06-13 10:00:00,2022-06-13 10:00:00,10022,Dandenong,18.692,10.074,7.602,17.477,7.981,16.162,1.984,304.797,1.886
3924,2022-06-13 11:00:00,2022-06-13 11:00:00,10022,Dandenong,12.116,10.682,6.366,19.307,5.077,15.61,2.308,281.84,2.2
3925,2022-06-13 12:00:00,2022-06-13 12:00:00,10022,Dandenong,11.586,11.382,5.379,21.27,5.679,18.737,2.137,276.616,1.95
3926,2022-06-13 13:00:00,2022-06-13 13:00:00,10022,Dandenong,7.075,12.052,4.55,24.052,5.75,18.427,2.17,270.636,1.931
3927,2022-06-13 14:00:00,2022-06-13 14:00:00,10022,Dandenong,4.822,12.12,4.292,24.323,6.966,14.702,2.767,263.07,2.602
3928,2022-06-13 15:00:00,2022-06-13 15:00:00,10022,Dandenong,4.156,12.619,4.816,24.946,3.9,16.972,2.072,285.299,1.891
3929,2022-06-13 16:00:00,2022-06-13 16:00:00,10022,Dandenong,5.465,12.229,6.049,24.212,7.11,15.811,1.904,238.538,1.751
3930,2022-06-13 17:00:00,2022-06-13 17:00:00,10022,Dandenong,4.651,11.036,9.687,19.891,7.049,14.823,1.502,267.499,1.444
3931,2022-06-13 18:00:00,2022-06-13 18:00:00,10022,Dandenong,10.174,10.524,17.659,11.645,10.913,13.546,0.767,273.13,0.736
3932,2022-06-13 19:00:00,2022-06-13 19:00:00,10022,Dandenong,24.42,10.194,24.55,5.252,15.831,19.58,0.721,10.613,0.57
3933,2022-06-13 20:00:00,2022-06-13 20:00:00,10022,Dandenong,43.466,9.432,28.051,0.988,18.219,10.071,1.04,24.391,1.004
3934,2022-06-13 21:00:00,2022-06-13 21:00:00,10022,Dandenong,57.013,8.428,26.156,0.924,19.227,9.346,1.03,2.749,0.998
3935,2022-06-13 22:00:00,2022-06-13 22:00:00,10022,Dandenong,71.915,7.707,22.74,0.908,21.965,11.3,1.001,6.733,0.973
3936,2022-06-13 23:00:00,2022-06-13 23:00:00,10022,Dandenong,69.875,7.025,20.455,0.844,20.451,12.359,1.118,14.17,1.088
3937,2022-06-14 00:00:00,2022-06-14 00:00:00,10022,Dandenong,48.583,6.961,15.665,2.851,14.107,17.673,1.388,353.823,1.308
3938,2022-06-14 01:00:00,2022-06-14 01:00:00,10022,Dandenong,,7.786,,,10.383,13.866,2.6,9.712,2.519
3939,2022-06-14 02:00:00,2022-06-14 02:00:00,10022,Dandenong,18.066,7.746,5.707,13.658,6.467,13.978,2.685,8.132,2.605
3940,2022-06-14 03:00:00,2022-06-14 03:00:00,10022,Dandenong,13.933,7.743,4.822,15.099,4.573,13.283,2.922,14.701,2.849
3941,2022-06-14 04:00:00,2022-06-14 04:00:00,10022,Dandenong,11.759,7.515,4.883,14.458,6.711,13.736,2.77,10.094,2.689
3942,2022-06-14 05:00:00,2022-06-14 05:00:00,10022,Dandenong,10.566,7.447,7.301,11.169,6.942,15.488,2.242,5.895,2.166
3943,2022-06-14 06:00:00,2022-06-14 06:00:00,10022,Dandenong,11.651,7.886,18.972,2.99,9.391,16.239,1.823,356.641,1.748
3944,2022-06-14 07:00:00,2022-06-14 07:00:00,10022,Dandenong,11.36,8.615,24.658,0.58,9.977,14.859,2.056,5.911,1.983
3945,2022-06-14 08:00:00,2022-06-14 08:00:00,10022,Dandenong,11.709,9.34,22.252,2.609,10.486,15.183,2.719,13.404,2.621
3946,2022-06-14 09:00:00,2022-06-14 09:00:00,10022,Dandenong,11.689,10.606,20.619,5.035,10.814,16.951,2.262,4.339,2.169
3947,2022-06-14 10:00:00,2022-06-14 10:00:00,10022,Dandenong,6.656,12.084,8.057,16.735,6.398,18.267,3.162,349.441,2.958
3948,2022-06-14 11:00:00,2022-06-14 11:00:00,10022,Dandenong,4.755,12.962,5.078,22.09,5.441,19.062,4.498,341.669,4.261
3949,2022-06-14 12:00:00,2022-06-14 12:00:00,10022,Dandenong,4.324,12.794,5.191,22.493,5.069,19.184,4.606,341.437,4.365
3950,2022-06-14 13:00:00,2022-06-14 13:00:00,10022,Dandenong,4.437,12.649,4.986,22.325,3.904,19.236,4.408,340.921,4.186
3951,2022-06-14 14:00:00,2022-06-14 14:00:00,10022,Dandenong,3.913,12.601,5.368,21.379,4.938,19.866,4.324,339.87,4.072
3952,2022-06-14 15:00:00,2022-06-14 15:00:00,10022,Dandenong,4.171,12.44,6.589,19.014,6.546,19.31,3.931,354.577,3.703
3953,2022-06-14 16:00:00,2022-06-14 16:00:00,10022,Dandenong,4.722,12.115,6.471,18.39,4.897,17.691,4.229,354.825,4.049
3954,2022-06-14 17:00:00,2022-06-14 17:00:00,10022,Dandenong,5.103,10.959,8.041,16.478,6.104,19.847,3.193,353.157,3.025
3955,2022-06-14 18:00:00,2022-06-14 18:00:00,10022,Dandenong,6.038,10.419,9.017,15.865,6.378,21.185,2.892,349.486,2.72
3956,2022-06-14 19:00:00,2022-06-14 19:00:00,10022,Dandenong,6.117,10.189,7.444,17.193,5.992,20.201,3.078,350.975,2.917
3957,2022-06-14 20:00:00,2022-06-14 20:00:00,10022,Dandenong,4.706,10.31,4.955,20.15,8.62,20.063,3.73,353.955,3.521
3958,2022-06-14 21:00:00,2022-06-14 21:00:00,10022,Dandenong,4.043,10.221,4.502,21.384,3.5,19.621,3.833,356.223,3.638
3959,2022-06-14 22:00:00,2022-06-14 22:00:00,10022,Dandenong,4.77,10.329,3.316,22.674,7.625,19.307,5.24,353.219,4.986
3960,2022-06-14 23:00:00,2022-06-14 23:00:00,10022,Dandenong,5.772,10.545,2.385,23.565,6.177,18.981,5.228,354.342,4.941
3961,2022-06-15 00:00:00,2022-06-15 00:00:00,10022,Dandenong,4.213,10.705,2.13,23.294,6.171,18.363,4.661,0.525,4.467
3962,2022-06-15 01:00:00,2022-06-15 01:00:00,10022,Dandenong,,10.533,,,4.903,19.042,3.526,2.583,3.364
3963,2022-06-15 02:00:00,2022-06-15 02:00:00,10022,Dandenong,2.739,10.647,1.975,22.366,3.943,19.043,3.335,358.847,3.181
3964,2022-06-15 03:00:00,2022-06-15 03:00:00,10022,Dandenong,2.574,11.004,2.419,21.903,3.926,18.748,3.485,358.21,3.311
3965,2022-06-15 04:00:00,2022-06-15 04:00:00,10022,Dandenong,2.884,11.23,2.627,21.728,3.863,17.594,3.906,3.44,3.72
3966,2022-06-15 05:00:00,2022-06-15 05:00:00,10022,Dandenong,3.161,11.076,4.043,19.862,5.211,16.517,3.979,10.576,3.832
3967,2022-06-15 06:00:00,2022-06-15 06:00:00,10022,Dandenong,3.93,10.656,8.935,15.096,4.378,15.684,4.619,10.834,4.464
3968,2022-06-15 07:00:00,2022-06-15 07:00:00,10022,Dandenong,4.193,10.986,11.538,13.025,6.191,18.37,4.395,7.663,4.182
3969,2022-06-15 08:00:00,2022-06-15 08:00:00,10022,Dandenong,4.315,11.549,9.528,15.144,6.559,16.875,5.581,3.53,5.368
3970,2022-06-15 09:00:00,2022-06-15 09:00:00,10022,Dandenong,4.282,12.047,7.064,17.296,8.0,15.215,6.422,8.598,6.219
3971,2022-06-15 10:00:00,2022-06-15 10:00:00,10022,Dandenong,4.377,11.785,7.084,16.307,7.03,15.879,6.168,0.338,5.945
3972,2022-06-15 11:00:00,2022-06-15 11:00:00,10022,Dandenong,4.539,11.789,6.811,16.09,6.876,16.964,6.057,2.852,5.834
3973,2022-06-15 12:00:00,2022-06-15 12:00:00,10022,Dandenong,4.057,13.162,4.812,17.929,5.124,16.733,6.016,3.361,5.775
3974,2022-06-15 13:00:00,2022-06-15 13:00:00,10022,Dandenong,3.586,12.922,6.139,16.534,6.359,16.64,5.127,349.831,4.936
3975,2022-06-15 14:00:00,2022-06-15 14:00:00,10022,Dandenong,3.404,13.279,4.693,17.63,5.075,17.408,5.45,353.415,5.232
3976,2022-06-15 15:00:00,2022-06-15 15:00:00,10022,Dandenong,3.153,12.502,5.13,16.521,5.446,19.25,5.188,356.746,4.963
3977,2022-06-15 16:00:00,2022-06-15 16:00:00,10022,Dandenong,3.527,11.635,7.423,13.017,6.64,16.715,5.0,356.029,4.815
3978,2022-06-15 17:00:00,2022-06-15 17:00:00,10022,Dandenong,4.737,11.119,9.061,11.127,5.854,17.22,4.255,359.503,4.074
3979,2022-06-15 18:00:00,2022-06-15 18:00:00,10022,Dandenong,4.953,11.409,10.846,9.196,6.401,17.774,3.43,0.333,3.285
3980,2022-06-15 19:00:00,2022-06-15 19:00:00,10022,Dandenong,5.534,11.548,7.036,12.621,6.439,15.756,4.213,7.795,4.063
3981,2022-06-15 20:00:00,2022-06-15 20:00:00,10022,Dandenong,3.978,11.276,5.974,12.983,5.299,16.167,4.115,8.278,3.967
3982,2022-06-15 21:00:00,2022-06-15 21:00:00,10022,Dandenong,3.571,11.575,5.556,12.864,4.92,16.978,3.873,1.623,3.708
3983,2022-06-15 22:00:00,2022-06-15 22:00:00,10022,Dandenong,4.168,11.75,5.688,11.811,4.184,15.864,3.96,1.987,3.818
3984,2022-06-15 23:00:00,2022-06-15 23:00:00,10022,Dandenong,4.132,12.081,5.425,11.884,5.102,17.209,3.222,2.124,3.086
3985,2022-06-16 00:00:00,2022-06-16 00:00:00,10022,Dandenong,4.154,12.632,3.707,15.57,5.037,19.291,3.149,348.774,2.998
3986,2022-06-16 01:00:00,2022-06-16 01:00:00,10022,Dandenong,,12.814,,,4.885,19.569,2.86,345.474,2.7
3987,2022-06-16 02:00:00,2022-06-16 02:00:00,10022,Dandenong,2.785,12.698,3.064,15.913,3.632,18.94,2.689,347.768,2.566
3988,2022-06-16 03:00:00,2022-06-16 03:00:00,10022,Dandenong,2.962,13.016,3.606,17.228,3.615,20.043,2.938,335.258,2.762
3989,2022-06-16 04:00:00,2022-06-16 04:00:00,10022,Dandenong,3.464,12.549,4.431,16.976,5.727,19.429,2.711,336.395,2.567
3990,2022-06-16 05:00:00,2022-06-16 05:00:00,10022,Dandenong,3.492,11.695,7.199,14.956,7.464,17.107,2.894,326.038,2.779
3991,2022-06-16 06:00:00,2022-06-16 06:00:00,10022,Dandenong,3.967,11.507,16.557,7.583,8.396,17.868,2.56,324.168,2.453
3992,2022-06-16 07:00:00,2022-06-16 07:00:00,10022,Dandenong,4.332,11.91,20.408,4.876,8.238,16.173,2.772,315.253,2.671
3993,2022-06-16 08:00:00,2022-06-16 08:00:00,10022,Dandenong,4.72,12.125,19.808,7.71,9.136,14.865,3.248,303.05,3.15
3994,2022-06-16 09:00:00,2022-06-16 09:00:00,10022,Dandenong,7.475,12.286,12.551,13.698,11.681,14.16,3.764,282.561,3.642
3995,2022-06-16 10:00:00,2022-06-16 10:00:00,10022,Dandenong,10.007,12.612,9.961,16.49,10.866,13.984,3.88,270.695,3.764
3996,2022-06-16 11:00:00,2022-06-16 11:00:00,10022,Dandenong,15.738,13.532,7.503,17.061,13.145,14.193,3.662,262.606,3.522
3997,2022-06-16 12:00:00,2022-06-16 12:00:00,10022,Dandenong,15.791,13.977,7.947,16.36,11.373,16.018,3.198,256.339,3.042
3998,2022-06-16 13:00:00,2022-06-16 13:00:00,10022,Dandenong,10.889,13.667,8.048,16.346,10.271,13.276,3.258,238.664,3.152
3999,2022-06-16 14:00:00,2022-06-16 14:00:00,10022,Dandenong,11.624,14.296,6.878,17.31,10.148,14.486,2.974,240.38,2.866
4000,2022-06-16 15:00:00,2022-06-16 15:00:00,10022,Dandenong,10.154,14.308,9.212,15.969,8.485,14.234,3.188,238.33,3.069
4001,2022-06-16 16:00:00,2022-06-16 16:00:00,10022,Dandenong,10.844,13.575,14.06,12.816,9.792,13.502,2.763,223.742,2.685
4002,2022-06-16 17:00:00,2022-06-16 17:00:00,10022,Dandenong,8.086,12.853,19.496,8.206,11.172,13.441,1.776,222.769,1.725
4003,2022-06-16 18:00:00,2022-06-16 18:00:00,10022,Dandenong,11.774,12.096,20.397,5.795,16.316,11.959,1.563,241.056,1.509
4004,2022-06-16 19:00:00,2022-06-16 19:00:00,10022,Dandenong,9.571,11.984,11.393,12.65,9.007,13.174,1.366,234.58,1.32
4005,2022-06-16 20:00:00,2022-06-16 20:00:00,10022,Dandenong,14.443,11.353,18.478,5.017,9.186,13.266,0.919,280.439,0.84
4006,2022-06-16 21:00:00,2022-06-16 21:00:00,10022,Dandenong,11.914,11.664,10.825,13.597,10.12,13.115,1.282,265.198,1.232
4007,2022-06-16 22:00:00,2022-06-16 22:00:00,10022,Dandenong,10.918,11.691,10.647,12.772,9.374,13.207,1.046,265.635,0.983
4008,2022-06-16 23:00:00,2022-06-16 23:00:00,10022,Dandenong,11.131,11.578,8.809,14.873,7.522,12.692,1.084,249.634,1.038
4009,2022-06-17 00:00:00,2022-06-17 00:00:00,10022,Dandenong,9.821,11.231,6.227,15.899,6.618,13.376,1.085,276.13,1.052
4010,2022-06-17 01:00:00,2022-06-17 01:00:00,10022,Dandenong,,11.25,,,7.68,12.481,1.751,269.334,1.697
4011,2022-06-17 02:00:00,2022-06-17 02:00:00,10022,Dandenong,7.221,11.186,5.193,15.541,5.671,13.381,1.272,278.63,1.222
4012,2022-06-17 03:00:00,2022-06-17 03:00:00,10022,Dandenong,6.622,10.973,4.731,15.833,4.698,19.67,1.11,293.486,1.022
4013,2022-06-17 04:00:00,2022-06-17 04:00:00,10022,Dandenong,14.542,10.957,6.448,12.93,7.711,18.805,1.09,277.339,0.997
4014,2022-06-17 05:00:00,2022-06-17 05:00:00,10022,Dandenong,6.438,11.039,10.835,12.399,5.413,16.607,1.407,282.698,1.231
4015,2022-06-17 06:00:00,2022-06-17 06:00:00,10022,Dandenong,5.655,10.539,21.451,3.741,6.476,22.687,0.988,272.772,0.849
4016,2022-06-17 07:00:00,2022-06-17 07:00:00,10022,Dandenong,9.885,10.601,18.743,1.982,10.226,15.768,1.629,275.958,1.559
4017,2022-06-17 08:00:00,2022-06-17 08:00:00,10022,Dandenong,11.05,10.787,18.286,4.799,12.759,18.659,1.286,274.771,1.199
4018,2022-06-17 09:00:00,2022-06-17 09:00:00,10022,Dandenong,5.901,11.06,12.285,13.961,7.07,17.147,1.388,287.005,1.258
4019,2022-06-17 10:00:00,2022-06-17 10:00:00,10022,Dandenong,6.741,12.025,10.408,14.791,6.463,16.933,1.494,272.888,1.352
4020,2022-06-17 11:00:00,2022-06-17 11:00:00,10022,Dandenong,6.781,12.676,8.114,16.998,5.789,18.479,2.295,255.791,2.133
4021,2022-06-17 12:00:00,2022-06-17 12:00:00,10022,Dandenong,7.32,12.911,7.627,17.45,6.173,17.576,2.489,259.899,2.292
4022,2022-06-17 13:00:00,2022-06-17 13:00:00,10022,Dandenong,5.802,13.444,7.112,18.209,5.321,17.852,2.25,242.748,2.092
4023,2022-06-17 14:00:00,2022-06-17 14:00:00,10022,Dandenong,3.615,13.603,6.279,21.086,5.167,17.003,2.101,262.279,1.98
4024,2022-06-17 15:00:00,2022-06-17 15:00:00,10022,Dandenong,5.579,14.121,8.882,19.752,7.929,15.358,1.931,243.02,1.815
4025,2022-06-17 16:00:00,2022-06-17 16:00:00,10022,Dandenong,7.69,12.886,12.951,14.858,10.255,14.276,1.623,264.348,1.536
4026,2022-06-17 17:00:00,2022-06-17 17:00:00,10022,Dandenong,14.538,11.424,24.851,3.751,13.642,12.37,0.855,264.703,0.795
4027,2022-06-17 18:00:00,2022-06-17 18:00:00,10022,Dandenong,36.394,10.241,29.058,0.755,20.648,10.572,0.78,347.198,0.635
4028,2022-06-17 19:00:00,2022-06-17 19:00:00,10022,Dandenong,66.031,9.921,28.997,1.243,36.608,8.431,0.923,20.382,0.879
4029,2022-06-17 20:00:00,2022-06-17 20:00:00,10022,Dandenong,56.682,10.317,28.912,0.804,28.92,10.004,0.926,6.828,0.909
4030,2022-06-17 21:00:00,2022-06-17 21:00:00,10022,Dandenong,54.007,10.8,26.278,0.683,24.471,12.003,1.1,13.037,1.071
4031,2022-06-17 22:00:00,2022-06-17 22:00:00,10022,Dandenong,63.302,10.622,24.416,0.718,24.372,11.911,1.466,10.349,1.428
4032,2022-06-17 23:00:00,2022-06-17 23:00:00,10022,Dandenong,60.487,10.367,22.456,0.568,21.326,13.908,1.451,1.348,1.407
4033,2022-06-18 00:00:00,2022-06-18 00:00:00,10022,Dandenong,52.456,9.833,20.759,0.431,19.158,15.131,1.548,359.677,1.473
4034,2022-06-18 01:00:00,2022-06-18 01:00:00,10022,Dandenong,,9.811,,,17.154,16.87,1.408,347.941,1.338
4035,2022-06-18 02:00:00,2022-06-18 02:00:00,10022,Dandenong,50.974,9.685,16.11,0.886,15.662,15.768,1.676,358.622,1.61
4036,2022-06-18 03:00:00,2022-06-18 03:00:00,10022,Dandenong,51.269,9.449,14.514,1.476,12.847,14.393,1.336,3.101,1.269
4037,2022-06-18 04:00:00,2022-06-18 04:00:00,10022,Dandenong,45.108,9.251,13.315,1.536,10.922,14.239,1.67,358.136,1.621
4038,2022-06-18 05:00:00,2022-06-18 05:00:00,10022,Dandenong,42.043,9.284,13.1,1.8,11.669,14.959,1.526,355.512,1.462
4039,2022-06-18 06:00:00,2022-06-18 06:00:00,10022,Dandenong,37.791,9.392,13.817,0.875,11.591,13.638,1.684,6.18,1.634
4040,2022-06-18 07:00:00,2022-06-18 07:00:00,10022,Dandenong,30.37,9.358,14.662,0.321,11.877,12.063,1.706,8.916,1.666
4041,2022-06-18 08:00:00,2022-06-18 08:00:00,10022,Dandenong,36.245,9.404,13.813,0.828,13.67,13.363,1.84,7.418,1.792
4042,2022-06-18 09:00:00,2022-06-18 09:00:00,10022,Dandenong,29.279,10.492,14.258,2.045,14.699,16.195,1.512,6.48,1.457
4043,2022-06-18 10:00:00,2022-06-18 10:00:00,10022,Dandenong,24.531,12.581,12.212,7.427,12.467,23.977,1.479,6.084,1.353
4044,2022-06-18 11:00:00,2022-06-18 11:00:00,10022,Dandenong,21.468,14.369,9.215,16.951,8.699,27.223,1.508,266.864,1.178
4045,2022-06-18 12:00:00,2022-06-18 12:00:00,10022,Dandenong,24.932,14.538,9.733,17.351,11.12,27.498,1.299,194.403,1.097
4046,2022-06-18 13:00:00,2022-06-18 13:00:00,10022,Dandenong,20.296,14.653,7.104,21.2,10.407,20.08,1.504,209.651,1.248
4047,2022-06-18 14:00:00,2022-06-18 14:00:00,10022,Dandenong,19.669,15.086,7.401,21.681,11.403,17.815,1.92,223.25,1.768
4048,2022-06-18 15:00:00,2022-06-18 15:00:00,10022,Dandenong,18.161,14.616,7.033,21.46,9.943,17.09,1.524,221.819,1.446
4049,2022-06-18 16:00:00,2022-06-18 16:00:00,10022,Dandenong,25.787,13.944,11.674,16.362,11.904,12.956,1.222,190.48,1.183
4050,2022-06-18 17:00:00,2022-06-18 17:00:00,10022,Dandenong,35.328,11.403,24.085,4.711,15.054,8.422,0.613,202.563,0.508
4051,2022-06-18 18:00:00,2022-06-18 18:00:00,10022,Dandenong,75.376,10.938,25.996,0.663,32.169,11.074,1.316,116.03,1.29
4052,2022-06-18 19:00:00,2022-06-18 19:00:00,10022,Dandenong,113.926,10.874,23.946,0.866,35.027,9.379,1.613,114.452,1.589
4053,2022-06-18 20:00:00,2022-06-18 20:00:00,10022,Dandenong,136.305,9.973,22.52,1.138,34.894,13.584,0.813,71.443,0.673
